PROGRAMA;NOMBRE_CONCURSO;CODIGO_PROYECTO;PALABRAS_CLAVES
FONDECYT;FONDECYT REGULAR 2016;1160704;"NADPH OXIDASE;OXIDATIVE STRESS;SR CALCIUM RELEASE CHANNELS"
FONDECYT;FONDECYT REGULAR 2016;1160705;"GLYCOLIPIDS;LECTINS;MICELLES"
FONDECYT;FONDECYT REGULAR 2016;1160706;"FLOWERING INDUCTION;TRANSCRIPTOME;PHYTOHORMONES"
FONDECYT;FONDECYT REGULAR 2016;1160710;"ALPHA-SYNUCLEIN;HEMICHANNELS;CONNEXINS"
FONDECYT;FONDECYT REGULAR 2016;1160717;"FROZEN SEAFOOD;FROZEN FRUIT PULP;SHELF LIFE"
FONDECYT;FONDECYT REGULAR 2016;1160719;"HYDROCLIMATE;STABLE ISOTOPES;LIPID BIOMARKERS"
FONDECYT;FONDECYT REGULAR 2016;1160721;"HETEROGENEOUS CATALYSIS;POLLUTION;FIREWOOD COMBUSTION"
FONDECYT;FONDECYT REGULAR 2016;1160724;"WNT SIGNALING;NEURONAL PLASTICITY;ALZHEIMER`S DISEASE"
FONDECYT;FONDECYT REGULAR 2016;1160731;"NUCLEAR NUAK1;JNK-DEPENDENT PHOSPHORYLATION;CANCER CELL  SURVIVAL "
FONDECYT;FONDECYT REGULAR 2016;1160732;"ANALISIS DE DISCURSO;DISCRIMINACION;FORMAS DE CONOCER EN LA ESCUELA"
FONDECYT;FONDECYT REGULAR 2016;1160736;"SCHIZOPHRENIA;22Q11 DELETION SYNDROME;NEUROIMAGING"
FONDECYT;FONDECYT REGULAR 2016;1160738;"SUPPORT VECTOR MACHINES;BUSINESS ANALYTICS;FEATURE SELECTION"
FONDECYT;FONDECYT REGULAR 2016;1160741;"PORPHYROMONAS ENDODONTALIS;IMMUNE RESPONSE;CHRONIC APICAL PERIODONTITIS"
FONDECYT;FONDECYT REGULAR 2016;1160742;"PLANES SOCIALES DE EMPLEO;PROGRAMAS DE PROTECCION SOCIAL;IDEOLOGIA, COMPARACION CHILE, BRASIL, VENEZUELA"
FONDECYT;FONDECYT REGULAR 2016;1160744;"ADAPTIVE STRATEGIES;HUMAN-ENVIRONMENT INTERACTION;PALAEOECOLOGY"
FONDECYT;FONDECYT REGULAR 2016;1160749;"RHENIUM COMPLEXES;PHOTOCHEMISTRY;PHOTOSENSITIZERS"
FONDECYT;FONDECYT REGULAR 2016;1160757;"ANTIOXIDANTS;SILICA NANOPARTICLES;STABILITY"
FONDECYT;FONDECYT REGULAR 2016;1160761;"OHMIC HEATING;VACUUM IMPREGNATION;BIOACTIVE COMPOUNDS"
FONDECYT;FONDECYT REGULAR 2016;1160764;"RUMEN;METHANE;MICROBES"
FONDECYT;FONDECYT REGULAR 2016;1160765;"FILOSOFIA DEL LENGUAJE;LICHTENBERG;FILOSOFIA DE LA SUBJETIVIDAD"
FONDECYT;FONDECYT REGULAR 2016;1160768;"IMMOBILIZATION;COMBI-CLEAS;WINE AROMA"
FONDECYT;FONDECYT REGULAR 2016;1160774;"BANACH SPACES;LINEAR EQUATIONS;BEST APPROXIMATION"
FONDECYT;FONDECYT REGULAR 2016;1160777;"MULTIPLE DRUGS RESISTANCE;STEM-LIKE CELLS;GLIOBLASTOMA"
FONDECYT;FONDECYT REGULAR 2016;1160792;"DIABETES;ZINC;EXERCISE"
FONDECYT;FONDECYT REGULAR 2016;1160794;"OCEANIC ISLANDS;GENETIC DIVERSITY;AFLPS AND SNPS"
FONDECYT;FONDECYT REGULAR 2016;1160795;"CARBON STABILITY;GREENHOUSE GAS EMISSIONS ;DEGRADED SOILS "
FONDECYT;FONDECYT REGULAR 2016;1160800;"STATINS;OVARIAN CANCER;OBESITY"
FONDECYT;FONDECYT REGULAR 2016;1160802;"PISCIRICKETTSIA SALMONIS;SALMONID RICKETTSIAL SEPTICAEMIA;SALMON FARMING"
FONDECYT;FONDECYT REGULAR 2016;1160804;"FLY ASH;ALKALI-ACTIVATED MATERIAL;SULFATE"
FONDECYT;FONDECYT REGULAR 2016;1160806;"ASYMMETRIC MULTILEVEL CONVERTERS;MULTIFUNCTIONAL DISTRIBUTED GENERATORS IN MICROGRIDS;PHOTOVOLTAIC ENERGY INJECTION"
FONDECYT;FONDECYT REGULAR 2016;1160807;"LUNG CANCER;CHEMOTHERAPY;POLYAMINES"
FONDECYT;FONDECYT REGULAR 2016;1160811;"MICROSTRUCTURE;CHEWING;DIGESTION "
FONDECYT;FONDECYT REGULAR 2016;1160812;"WOOD DRYING;WOOD QUALITY;WOOD PROPERTIES"
FONDECYT;FONDECYT REGULAR 2016;1160820;"GPR40;OBESITY;AUTOPHAGY"
FONDECYT;FONDECYT REGULAR 2016;1160823;"DISLOCATIONS;ULTRASOUND ;MATERIALS"
FONDECYT;FONDECYT REGULAR 2016;1160832;"PROCEDIMIENTO MONITORIO;REFORMA PROCESAL LABORAL;MONITORIO LABORAL"
FONDECYT;FONDECYT REGULAR 2016;1160833;"MULTIVARIATE MODELS;GENOME-WIDE ASSOCIATION STUDIES;ADMIXED POPULATIONS"
FONDECYT;FONDECYT REGULAR 2016;1160836;"EXTREMELY PRETERM;RENIN ANGIOTENSIN ALDOSTERONE SYSTEM ;ENDOCRINE HYPERTENSION "
FONDECYT;FONDECYT REGULAR 2016;1160838;"INSTRUCTED SECOND LANGUAGE ACQUISITION;CLASSROOM-BASED RESEARCH;PEER INTERACTION"
FONDECYT;FONDECYT REGULAR 2016;1160839;"VISUALIDAD;CONSUMO;PUBLICIDAD"
FONDECYT;FONDECYT REGULAR 2016;1160848;"REGION COMMODITY;COMMODITIZACION DE LA NATURALEZA;ECOLOGIA POLITICA"
FONDECYT;FONDECYT REGULAR 2016;1160849;"COMPLEJO ALUCINOGENO;ATACAMA;DIFERENCIACION SOCIAL"
FONDECYT;FONDECYT REGULAR 2016;1160851;"ALLOSTERIC MODULATION;PROTEIN-PROTEIN INTERACTION;X-RAY STRUCTURE"
FONDECYT;FONDECYT REGULAR 2016;1160856;"BREZIS-NIRENBERG PROBLEM;BIHAMORNIC OPERATORS;REACTION DIFFUSION EQUATIONS"
FONDECYT;FONDECYT REGULAR 2016;1160857;"TRANSICION ENERGETICA;DESARROLLO TERRITORIAL;REGION SUR-AUSTRAL"
FONDECYT;FONDECYT REGULAR 2016;1160858;"ATOPIC DERMATITIS;SYSTEMS BIOLOGY;ENDOTYPES"
FONDECYT;FONDECYT REGULAR 2016;1160861;"TIME SERIES;PREDICTION;LOCALLY STATIONARY"
FONDECYT;FONDECYT REGULAR 2016;1160864;"T-VARIETIES;INTEGRABILITY OF VECTOR FIELDS;BIRATIONAL GEOMETRY"
FONDECYT;FONDECYT REGULAR 2016;1160868;"STATISTICAL MODELS;DIAGNOSTICS;DATA ANALYSIS"
FONDECYT;FONDECYT REGULAR 2016;1160869;"BORDERS;MIGRATION;MULTICULTURAL EDUCATION "
FONDECYT;FONDECYT REGULAR 2016;1160871;"ACCESO EDUCACION SUPERIOR;INFORMACION;TOMA DE DECISIONES"
FONDECYT;FONDECYT REGULAR 2016;1160873;"MAQUIAVELO;HUMORES;POLITICA"
FONDECYT;FONDECYT REGULAR 2016;1160877;"SALMO SALAR, NATIVE FISH;AQUACULTURE;P. SALMONIS, FRANCISELLA SP"
FONDECYT;FONDECYT REGULAR 2016;1160885;"BRAIN IMAGING ;MAJOR DEPRESSIVE DISORDER ;INFLAMMATION"
FONDECYT;FONDECYT REGULAR 2016;1160887;"FREE-SPACE OPTICAL COMMUNICATIONS;OPTICAL PROPAGATION IN TURBULENCE;ADAPTIVE OPTICS"
FONDECYT;FONDECYT REGULAR 2016;1160888;"DEVELOPMENT;SYNAPSES;NEURONAL NETWORKS"
FONDECYT;FONDECYT REGULAR 2016;1160889;"ENDOTHELIN-CONVERTING ENZYME;COLON CANCER PROGRESSION;PROTEIN KINASE CK2"
FONDECYT;FONDECYT REGULAR 2016;1160892;"FETAL GROWTH RECTRICTION;TWIN PREGNANY;HYPOXIA/OXIDATIVE STRESS"
FONDECYT;FONDECYT REGULAR 2016;1160894;"CONIC PROGRAMING;CONIC COMPLEMENTARITY PROBLEM;SUPPORT VECTOR MACHINES"
FONDECYT;FONDECYT REGULAR 2016;1160897;"CALABI-YAU AND IHS MANIFOLDS;MIRROR SYMMETRY;LINEAR SYSTEMS"
FONDECYT;FONDECYT REGULAR 2016;1160899;"FUNCTIONAL INGREDIENTS ENCAPSULATED;ANTI-CHOLINESTERASE ACTIVITY;ANTIDIABETIC POTENCTIAL"
FONDECYT;FONDECYT REGULAR 2016;1160900;"BETA-ADRENERGIC;L-TYPE CALCIUM CHANNELS;AUXILIARY SUBUNITS"
FONDECYT;FONDECYT REGULAR 2016;1160911;"VITIS VINIFERA;METABOLOMICS;PHYTOCHEMICALS"
FONDECYT;FONDECYT REGULAR 2016;1160917;"PERCHLORATE;BIOLOGICAL TREATMENT;ENVIRONMENTAL ENGINEERING"
FONDECYT;FONDECYT REGULAR 2016;1160921;"MERITOCRACIA;PREFERENCIAS DISTRIBUTIVAS;DESIGUALDAD ECONOMICA"
FONDECYT;FONDECYT REGULAR 2016;1160930;"POPULATION GENOMICS;ADAPTIVE DIVERGENCE;MONOPOLIZATION HYPOTHESIS"
FONDECYT;FONDECYT REGULAR 2016;1160934;"LLAMA;OVULATION;NGF"
FONDECYT;FONDECYT REGULAR 2016;1160940;"AMYOTROPHIC LATERAL SCLEROSIS;FRONTOTEMPORAL DEMENTIA;DEMENTIA"
FONDECYT;FONDECYT REGULAR 2016;1160942;"MOLECULARLY IMPRINTED POLYMERS (MIPS);MISPE;FORENSIC CHEMISTRY"
FONDECYT;FONDECYT REGULAR 2016;1160943;"BLUETOOTH SCANNERS;TRAFFIC DATA;MOBILE SENSORS"
FONDECYT;FONDECYT REGULAR 2016;1160949;"QUANTUM CHEMISTRY;NANOTECHNOLOGY;CARBON MATERIALS"
FONDECYT;FONDECYT REGULAR 2016;1160952;"SEMICONDUCTORS;GRAPHENE;WATER-SPLITTING"
FONDECYT;FONDECYT REGULAR 2016;1160953;"CONTROL DE CONVENCIONALIDAD;DERECHOS HUMANOS;TRATADOS INTERNACIONALES Y JURISPRUDENCIA INTERAMERICANA. APLICACION POR LOS TRIBUNALES NACIONALES"
FONDECYT;FONDECYT REGULAR 2016;1160955;"INTERMEDIALIDAD;ANTICIPACION TECNOLOGICA;CHILE (1870-1978)"
FONDECYT;FONDECYT REGULAR 2016;1160963;"ESPACIALIDAD;FRONTERA;MIGRACIONES"
FONDECYT;FONDECYT REGULAR 2016;1160968;"EDICION CRITICA;CRONICA COLONIAL;JUAN DE BARRENECHEA Y ALBIS"
FONDECYT;FONDECYT REGULAR 2016;1160969;"POWER ELECTRONICS;CASCADED MULTILEVEL INVERTERS;INVERTER'S POWER INJECTION "
FONDECYT;FONDECYT REGULAR 2016;1160970;"PENAS SUSTITUTIVAS;CRIMINOLOGIA;EVALUACION"
FONDECYT;FONDECYT REGULAR 2016;1160971;"FLUID DYNAMICS;MULTIPHASE FLOWS;MINERAL PROCESSING"
FONDECYT;FONDECYT REGULAR 2016;1160975;"WEIGHTED GRAPH POLYNOMIAL;CHROMATIC SYMMETRIC FUNCTION;STANLEY'S QUESTION"
FONDECYT;FONDECYT REGULAR 2016;1160976;"DIVERSIDAD CULTURAL;INCLUSION EDUCATIVA;DISCRIMINACION Y RACISMO"
FONDECYT;FONDECYT REGULAR 2016;1160980;"COMPETENCIAS MATEMATICAS TEMPRANAS;PERFECCIONAMIENTO EN MATEMATICAS;METODO ABN"
FONDECYT;FONDECYT REGULAR 2016;1160982;"LIBERALISMO, NEOLIBERALISMO, LIBERALISMO SOCIALDEMOCRATA;UTOPIAS, UTOPISMO;FILOSOFIA POLITICA"
FONDECYT;FONDECYT REGULAR 2016;1160984;"INSTITUCIONES INFORMALES;CAMBIO POLITICO;ESTUDIOS INSTITUCIONALES"
FONDECYT;FONDECYT REGULAR 2016;1160986;"INSULA OR INSULAR CORTEX;ANXIETY AND ANXIETY-RELATED DISORDERS;RAT"
FONDECYT;FONDECYT REGULAR 2016;1160990;"STATISTICS OF EXTREMES;NONSTATIONARY EXTREMES;BIVARIATE EXTREMES"
FONDECYT;FONDECYT REGULAR 2016;1160997;"VINEYARD;REMOTE SENSING;EVAPOTRANSPIRATION"
FONDECYT;FONDECYT REGULAR 2016;1160999;"BLACK HOLE;GALAXIES;EVOLUTION"
FONDECYT;FONDECYT REGULAR 2016;1161006;"ISAV;REVERSE GENETIC;VIRULENCE"
FONDECYT;FONDECYT REGULAR 2016;1161007;"BIOLEACHING;BIOFILMS;OPTIMIZATION"
FONDECYT;FONDECYT REGULAR 2016;1161010;"THERMAL NOISE;ATOMIC FORCE SPECTROSCOPY;PROTEINS CONFORMATIONAL CHANGES"
FONDECYT;FONDECYT REGULAR 2016;1161013;"PATAGONIA;TERRITORIO;ENSAMBLAJE"
FONDECYT;FONDECYT REGULAR 2016;1161014;"NEURODEGENERATION;STEM CELLS;MOTOR NEURONS"
FONDECYT;FONDECYT REGULAR 2016;1161015;"CYTOKINES;SALMONIDS;T CELLS"
FONDECYT;FONDECYT REGULAR 2016;1161018;"NANOMAGNETISM;MAGNETIC NANOSTRUCTURES;MICROMAGNETISM"
FONDECYT;FONDECYT REGULAR 2016;1161019;"SHAKER-TYPE-KV-CHANNELS;NEUROPATHIC PAIN;HYPEREXCITABILITY"
FONDECYT;FONDECYT REGULAR 2016;1161020;"CHALCOGENIDE SPINELS;SOLID STATE CHEMISTRY;PHYSICAL PROPERTIES "
FONDECYT;FONDECYT REGULAR 2016;1161021;"POESIA CONTEMPORANEA;NARRATIVA CONTEMPORANEA;NADA"
FONDECYT;FONDECYT REGULAR 2016;1161023;"MACROECOLOGY;STOCHASTIC ANALYSIS;NEUTRAL MODELS"
FONDECYT;FONDECYT REGULAR 2016;1161025;"DOGMATICA JURIDICA;CREACION EXTRALEGISLATIVA DEL DERECHO;ANALISIS EMPIRICO-CONCEPTUAL"
FONDECYT;FONDECYT REGULAR 2016;1161026;"MEMORIAS SOCIALES;TRANSMISION INTERGENERACIONAL;BARRIO CRITICO"
FONDECYT;FONDECYT REGULAR 2016;1161032;"TRANSIT SUBSIDIES;BUS LANES;CONGESTION PRICING"
FONDECYT;FONDECYT REGULAR 2016;1161034;"BIOMETRIC PATTERN RECOGNITION;FACE RECOGNTION;IRIS RECOGNTION"
FONDECYT;FONDECYT REGULAR 2016;1161037;"ANALISIS ECONOMICO DEL DERECHO;DERECHO ADMINISTRATIVO;FUNDAMENTOS FILOSOFICOS"
FONDECYT;FONDECYT REGULAR 2016;1161039;"DISTRIBUTED CONTROL;MULTI AGENT SYSTEMS;INTERNET OF THINGS"
FONDECYT;FONDECYT REGULAR 2016;1161045;"SOIL PHYSICS;SOIL WATER RETENTION PROPERTIES;HYDROPEDOLOGY"
FONDECYT;FONDECYT REGULAR 2016;1161051;"MAGNETIC RESONANCE IMAGING;CARDIOVASCULAR DISEASE;MOTION CORRECTION"
FONDECYT;FONDECYT REGULAR 2016;1161054;"ALMA;ENTELEQUIA;CUERPO"
FONDECYT;FONDECYT REGULAR 2016;1161055;"MAGNETIC RESONANCE IMAGING;MAGNETIC RESONANCE FINGERPRINTING;CARDIAC IMAGING "
FONDECYT;FONDECYT REGULAR 2016;1161063;"WATER STRESS;COLD STRESS;CLIMATE CHANGE"
FONDECYT;FONDECYT REGULAR 2016;1161064;"MATHEMATICAL PROGRAMMING;STOCHASTIC MODELS;ALGORITHMS"
FONDECYT;FONDECYT REGULAR 2016;1161065;"C-ABL ;ALZHEIMER;SYNAPSIS"
FONDECYT;FONDECYT REGULAR 2016;1161066;"CIBERCRIMEN;SABOTAJE INFORMATICO;INTRUSISMO O ESPIONAJE INFORMATICO"
FONDECYT;FONDECYT REGULAR 2016;1161068;"BIOCHAR-BASED CATALYSIS/PHOTOCATALYSIS;CLEAN ENERGY PRODUCTION;ENVIRONMENTAL REMEDIATION"
FONDECYT;FONDECYT REGULAR 2016;1161078;"ALZHEIMER DISEASE;NEURONAL PLASTICITY;MITOCHONDRIAL DYSFUNCTION"
FONDECYT;FONDECYT REGULAR 2016;1161079;"DROP IMPACT;COATING FORMATION;POLYPHENOL-CONTAINING LIPOSOMES"
FONDECYT;FONDECYT REGULAR 2016;1161091;"ANILIDO-IMINE, AMIDINES, BIODEGRADABLE POLYMERS;CATALYSIS;SMALL MOLECULES ACTIVATION"
FONDECYT;FONDECYT REGULAR 2016;1161092;"NAPHTHOQUINONE;CLICK CHEMISTRY ;BIOLOGICAL ACTIVITY "
FONDECYT;FONDECYT REGULAR 2016;1161093;"MEMBRANE PERSTRACTION PROCESS USING IONIC LIQUIDS AND ORGANIC SOLVENT;HYDROXYTYROSOL EXTRACTION FROM LIQUID WASTE OF MANUFACTURE OLIVE OIL;MATHEMATICAL MODEL AND NUMERICAL SIMULATION WITH FINITE VOLUME METHOD"
FONDECYT;FONDECYT REGULAR 2016;1161098;"WRINKLING;BUCKLING;FOLDING"
FONDECYT;FONDECYT REGULAR 2016;1161105;"GLOBAL TRACER SOLUTIONS FOR GROUNDWATER RECHARGE;GLOBAL TRACER SOLUTIONS FOR GROUNDWATER CHEMICAL BASELINE;CLIMATE CHANGE AND PROJECTIONS OF GROUNDWATER RECHARGE AND CHEMICAL BASELINE SCENARIOS"
FONDECYT;FONDECYT REGULAR 2016;1161106;"BLUEBERRY;TEXTURE;CELL WALL"
FONDECYT;FONDECYT REGULAR 2016;1161110;"PATAGONIAN ICE SHEET LOCAL LAST GLACIAL MAXIMUM;EXPOSURE COSMOGENIC AND LUMINESCENCE DATING;PATAGONIAN ICE SHEET MODELLING"
FONDECYT;FONDECYT REGULAR 2016;1161112;"POWER-SYSTEM EXPANSION;LOCAL AND GLOBAL POLLUTANT EMISSIONS;INFRASTRUCTURE INVESTMENTS"
FONDECYT;FONDECYT REGULAR 2016;1161115;"TUMOR MICROENVIRONMENT;ENDOTHELIAL CELLS;PROSTATE CANCER"
FONDECYT;FONDECYT REGULAR 2016;1161117;"ENERGY CONVERSION;NANOMATERIALS;ELECTROCATALYSIS"
FONDECYT;FONDECYT REGULAR 2016;1161123;"TDP-43;CHAPERONE MEDIATED AUTOPHAGY ;ALS"
FONDECYT;FONDECYT REGULAR 2016;1161126;"VISUALIDAD;JUVENTUD;CUERPO"
FONDECYT;FONDECYT REGULAR 2016;1161129;"ANTARCTIC;ALGAE;ADAPTATION"
FONDECYT;FONDECYT REGULAR 2016;1161130;"GLACIER;CLIMATE CHANGE;WATER YIELD"
FONDECYT;FONDECYT REGULAR 2016;1161131;"ICHTHYOPLANKTON;LARVAL FEEDING;STABLE ISOTOPE ANALYSES"
FONDECYT;FONDECYT REGULAR 2016;1161132;"KINETIC-FIA; SPECTROPHOTOMETRIC;PHOTO-THERMAL "
FONDECYT;FONDECYT REGULAR 2016;1161133;"DROUGHT TOLERANCE;LINUM USITATISSIMUM;GWAS"
FONDECYT;FONDECYT REGULAR 2016;1161136;"ANIMAL WELFARE;COPING STYLE;EQUINES"
FONDECYT;FONDECYT REGULAR 2016;1161138;"METHANE DISTRIBUTION IN THE ESP ;METHANE CYCLING PROCESSES;DISSOLVED ORGANIC MATTTER AND METHANE IN DIFFERENT MARINE LAYERS"
FONDECYT;FONDECYT REGULAR 2016;1161150;"PARTICLE PHYSICS;WEAKLY INTERACTING PARTICLES;SLIM PARTICLES"
FONDECYT;FONDECYT REGULAR 2016;1161155;"TINNITUS;AUDITORY EFFERENT;ATTENTION"
FONDECYT;FONDECYT REGULAR 2016;1161156;"SKELETAL MUSCLE;INSULIN INSENSITIVITY;INTERORGANELLE COMMUNICATION"
FONDECYT;FONDECYT REGULAR 2016;1161157;"RHAMNACEAE;INSECTICIDAL ACTIVITY;INSECT GROWTH REGULATORY ACTIVITY, ENZYME INHIBITORY ACTIVITY "
FONDECYT;FONDECYT REGULAR 2016;1161159;"NANOCOMPOSITES;POLYMERS;ENERGY "
FONDECYT;FONDECYT REGULAR 2016;1161161;"STEC LEE NEGATIVE;PATHOGENICITY ISLAND;ADHERENCE AND AUTOAGGREGATION INTESTINAL EPITHELIAL CELLS"
FONDECYT;FONDECYT REGULAR 2016;1161176;"CORROSION PROTECTION;POLYMERIC COATINGS;ALUMINUM ALLOYS"
FONDECYT;FONDECYT REGULAR 2016;1161184;"AGN;BLACK HOLES;QSO"
FONDECYT;FONDECYT REGULAR 2016;1161185;"PRIVACIONES INDIRECTAS A LA PROPIEDAD;TEST DE PROPORCIONALIDAD;INJERENCIAS NO PRIVATIVAS A LA PROPIEDAD"
FONDECYT;FONDECYT REGULAR 2016;1161192;"SUPERMEMBRANES;HIDDEN SYMMETRIES;ANISOTROPIC GRAVITY"
FONDECYT;FONDECYT REGULAR 2016;1161194;"HADRONIZATION;NUCLEAR CORRELATIONS;NUCLEAR TARGETS"
FONDECYT;FONDECYT REGULAR 2016;1161197;"HANTAVIRUS;DISEASE TRANSMISSION;MUCOSAL IMMUNITY "
FONDECYT;FONDECYT REGULAR 2016;1161200;"MOBILE LEARNING;GEOCOLLABORATION;MICROBLOGGING"
FONDECYT;FONDECYT REGULAR 2016;1161204;"PROFESIONES SANITARIAS;MUJERES PROFESIONALES;POLITICAS SANITARIAS"
FONDECYT;FONDECYT REGULAR 2016;1161212;"DENDRITIC CELLS;TUMOR IMMUNOLOGY;UNFOLDED PROTEIN RESPONSE"
FONDECYT;FONDECYT REGULAR 2016;1161213;"DIFICULTADES ESPECIFICAS DE APRENDIZAJE;COMORBILIDAD;COGNICION"
FONDECYT;FONDECYT REGULAR 2016;1161218;"EXTRASOLAR PLANETS;PLANETARY SYSTEMS;STARS"
FONDECYT;FONDECYT REGULAR 2016;1161219;"PAPILLOMAVIRUS;CANCER;RAFTS"
FONDECYT;FONDECYT REGULAR 2016;1161221;"THERMODYNAMICS FORMALISM;DYNAMICAL SYSTEMS;STATISTICAL MECHANICS"
FONDECYT;FONDECYT REGULAR 2016;1161224;"MICROBIOTA SHIFT;RNA SEQUENCING;ANTIBIOTICS"
FONDECYT;FONDECYT REGULAR 2016;1161225;"ELECTROCHEMICAL;NANOMATERIAL;BIOSENSORS"
FONDECYT;FONDECYT REGULAR 2016;1161227;"STABILITY OF CUO-CEO2 ;CO OXIDATION;N2O DECOMPOSITION"
FONDECYT;FONDECYT REGULAR 2016;1161232;"CELL GROWTH;FILAMENTOUS CYANOBACTERIA;ANABAENA"
FONDECYT;FONDECYT REGULAR 2016;1161237;"POLLEN DEVELOPMENT;ZINC FINGER TRANSCRIPTION FACTORS;FRUIT DEVELOPMENT"
FONDECYT;FONDECYT REGULAR 2016;1161241;"SEQUENCE-BASED CONTROL;DATA-DROPOUT COMPENSATION;LINER QUADRATIC GAUSSIAN CONTROL"
FONDECYT;FONDECYT REGULAR 2016;1161247;"STAR FORMATION;EARLY UNIVERSE;LOW METALLICITY"
FONDECYT;FONDECYT REGULAR 2016;1161249;"DERECHO COMUN;DERECHO CIVIL;INTERPRETACION Y INTEGRACION DEL SISTEMA JURIDICO"
FONDECYT;FONDECYT REGULAR 2016;1161251;"ANIMAL MALE GERM CELL ;MESENCHYMAL STEM CELL;DIFFERENTIATION"
FONDECYT;FONDECYT REGULAR 2016;1161252;"GOLGI;GOLPH3;CANCER"
FONDECYT;FONDECYT REGULAR 2016;1161253;"DISCURSO;ESPACIO PUBLICO;MEMORIA"
FONDECYT;FONDECYT REGULAR 2016;1161255;"POLYOXOMETALATES;MIXED VALENCE;MAGNETISM"
FONDECYT;FONDECYT REGULAR 2016;1161262;"PARTIDOS POLITICOS;IDENTIDADES POLITICAS;OPINION PUBLICA"
FONDECYT;FONDECYT REGULAR 2016;1161271;"SYNTHESIS  AND CHARACTERIZATION OF NEW COPPER COMPOSITE ALLOYS;COPPER ALLOYS REINFORCED (NB,ZR)MAX PHASES;NEW PROPERTIES FOR THEIR ADVANCED APPLICATIONS"
FONDECYT;FONDECYT REGULAR 2016;1161274;"LEFT-RIGHT ASYMMETRY;BRAIN DEVELOPMENT;ZEBRAFISH"
FONDECYT;FONDECYT REGULAR 2016;1161277;"LITERATURA COLONIAL;HISTORIA COLONIAL;COMPAÑIA DE JESUS"
FONDECYT;FONDECYT REGULAR 2016;1161280;"SCALING;URBANISM;COMPLEX SYSTEMS"
FONDECYT;FONDECYT REGULAR 2016;1161284;"STRESS;ALS;ATF4"
FONDECYT;FONDECYT REGULAR 2016;1161288;"ENDOTHELIAL DYSFUNCTION;ENDOTOXEMIA;TRPM7"
FONDECYT;FONDECYT REGULAR 2016;1161293;"MEMBRANE REACTOR;ENZYMATIC HYDROLYSIS;PROTEIN HYDROLYSIS"
FONDECYT;FONDECYT REGULAR 2016;1161297;"FERROCENE-TYPE;BIMETALLIC;BURNING RATE CATALYSTS"
FONDECYT;FONDECYT REGULAR 2016;1161298;"DURUM WHEAT;PROTEIN (GLUTEN) CONTENT AND QUALITY;SEMOLINA YELLOWNESS"
FONDECYT;FONDECYT REGULAR 2016;1161300;"SUBVENCION EDUCACIONAL;POLITICA;DEMOCRATIZACION"
FONDECYT;FONDECYT REGULAR 2016;1161311;"BLACK HOLES;EXACT SOLUTIONS;MATTER FIELDS"
FONDECYT;FONDECYT REGULAR 2016;1161314;"X-RAY TESTING;COMPUTER VISION;BAGGAGE INSPECTION"
FONDECYT;FONDECYT REGULAR 2016;1161319;"STOCHASTIC PROCESSES;EXTREME VALUE THEORY;RECORD THEORY"
FONDECYT;FONDECYT REGULAR 2016;1161325;"MIXED FEM;NAVIER-STOKES;COUPLED PROBLEMS"
FONDECYT;FONDECYT REGULAR 2016;1161326;"SILICON;PHOSPHORUS;CEREAL CROPS"
FONDECYT;FONDECYT REGULAR 2016;1161328;"SONIFICATION;MEDICAL DATA;MUSIC"
FONDECYT;FONDECYT REGULAR 2016;1161333;"OPERATIONS/MARKETING INTERFACE;SERVICE INDUSTRIES;APPLIED ECONOMETRICS"
FONDECYT;FONDECYT REGULAR 2016;1161334;"JUDICIALIZACION;DERECHOS SOCIALES;SUPREMACIA CONSTITUCIONAL"
FONDECYT;FONDECYT REGULAR 2016;1161337;"WATER QUALITY;METAL POLLUTION;FLUVIAL SUSPENDED SOLIDS"
FONDECYT;FONDECYT REGULAR 2016;1161338;"EDUCACION RURAL;INCLUSION ESCOLAR;PRACTICAS INCLUSIVAS"
FONDECYT;FONDECYT REGULAR 2016;1161347;"PRECARIEDAD LABORAL;SINDICATOS;RELACIONES LABORALES"
FONDECYT;FONDECYT REGULAR 2016;1161353;"GOBERNANZA UNIVERSITARIA;GOBIERNO UNIVERSITARIO;SOCIOLOGIA DE LAS ORGANIZACIONES FORMALES"
FONDECYT;FONDECYT REGULAR 2016;1161356;"MAGNETOSPHERE;TURBULENCE;STORM"
FONDECYT;FONDECYT REGULAR 2016;1161358;"BRACHYURAN;SOUTHERN OCEAN;EVOLUTION"
FONDECYT;FONDECYT REGULAR 2016;1161360;"ISOTOPE GEOCHEMISTRY AND GEOCHRONOLOGY;OS- AND CU-SYSTEMATIS;PORPHYRY CU DEPOSITS"
FONDECYT;FONDECYT REGULAR 2016;1161371;"ACCIONES COLECTIVAS;MOVIMIENTOS SOCIALES;IDENTIDAD SOCIAL"
FONDECYT;FONDECYT REGULAR 2016;1161374;"AUTISM;NEURAL STEM CELLS;NEURODEVELOPMENT"
FONDECYT;FONDECYT REGULAR 2016;1161375;"OCTOPAMINE/TYRAMINE;MONOAMINERGIC SYSTEM;NEUROCHEMISTRY"
FONDECYT;FONDECYT REGULAR 2016;1161377;"FRUIT COLOR IN PRUNUS AVIUM;QTL ANALYSIS;RNASEQ"
